dna_library_id	ploidy	depth1	depth2	depth3	depth4	numOverlaps	meanOverlapSize	meanFragSize	numReads	sampleSize	nr_bins
VZA02704D_E01	2	0.004987780772703769	6.891897106605645e-6	4.707843576108851e-9	0	235.75	75.76726520853812	139.64168966805877	152527	92788.1926292945	259142
VZA02704D_E02	1	0.004987731755424063	0	0	0	0	0	161.87864077669903	618	469.79638348277206	1521
VZA02704D_E02	2	0.004990576858898031	7.022116838544607e-6	0	0	196.5	86.70479124006866	156.15201701315576	197024	77716.25517317258	242711
VZA02704D_E02	3	0.004975924547283702	8.472501676727029e-6	0	0	15.15	82.17925497807632	158.28240333919157	18208	4709.936065365582	14910
VZA02704D_E03	3	0.004990189805499664	9.13044936284373e-6	0	0	18.7	73.33769759054454	138.3491023456952	7631	5388.542371147496	14910
VZA02704D_E04	1	0.004990502958579881	0	0	0	0	0	162.98666666666668	1200	466.602585078534	1521
VZA02704D_E04	2	0.004983379492482829	7.0934774278874876e-6	4.5321390460259323e-10	0	199	86.57338907623925	162.0348814989927	366326	74894.67630508584	242711
VZA02704D_E04	3	0.00499164185110664	9.510395707578806e-6	0	0	16.3	86.50758432315094	162.2276541195665	34324	4595.394071657751	14910
VZA02704D_E05	2	0.004985360284453527	7.620420994516112e-6	0	0	211.85	87.31266175410553	162.9205255323887	85323	74487.545141066	242711
VZA02704D_E05	3	0.004990585848423877	9.216968477531857e-6	0	0	16.7	81.79581823813442	162.4761268375653	8231	4588.366392715097	14910
VZA02704D_E06	1	0.0049974490466798156	0	0	0	0	0	152.25418994413408	716	499.49364301832793	1521
VZA02704D_E06	2	0.004984444606960542	7.177363201503022e-6	0	0	208.35	83.55206816166192	153.2390820354045	211555	79193.57019638235	242711
VZA02704D_E06	3	0.004987493963782696	8.190140845070422e-6	0	0	14.9	81.93095192158651	153.31794433839045	19906	4862.444531310668	14910
VZA02704D_E07	2	0.004986768779279314	7.144364865594925e-6	0	0	222.95	83.03167169135922	155.22567639652158	241833	83472.65929704368	259142
VZA02704D_E08	1	0.005006443129520053	0	0	0	0	0	164.30583657587547	1285	462.8563512099009	1521
VZA02704D_E08	2	0.0049873823188895435	6.857414785485619e-6	1.2772391856982172e-9	0	188.25	88.39629998106544	166.71852419445526	382381	72790.65154058991	242711
VZA02704D_E08	3	0.004977939302481556	9.929912810194501e-6	0	0	15.4	95.9238987226305	167.02539566730272	35636	4463.393108704013	14910
VZA02704D_E09	2	0.004987417047506041	6.579788296385061e-6	0	0	198.5	84.64499252517967	157.83051415173338	113449	80895.95392007266	255357
VZA02704D_E09	3	0.004998125444207534	9.305259417199715e-6	0	0	2.9	91.88666666666667	157.8435725348477	1937	891.3888461878113	2814
VZA02704D_E10	1	0.004970687047994741	0	0	0	0	0	143.2881536819637	937	530.7486909824894	1521
VZA02704D_E10	2	0.004986430632220728	6.986779412201465e-6	3.118463424878974e-9	0	208.15	79.10648037821454	145.36691023932963	269461	81068.31176777405	235693
VZA02704D_E10	3	0.004974514091572419	9.86318861729296e-6	3.5342940532652316e-8	0	27.4	79.43043761809322	145.88503611430963	38212	7515.506930682768	21928
VZA02704D_E12	1	0.005033796844181459	0	0	0	0	0	169.19722650231125	649	449.4754528317351	1521
VZA02704D_E12	2	0.004985219767542468	7.146379850933827e-6	0	0	185.9	93.31213420592242	168.9058797259675	210486	71848.00209257775	242711
VZA02704D_E12	3	0.004980363514419852	7.919181757209926e-6	0	0	14	84.44824357015534	168.21907123301824	19359	4431.721055975444	14910
VZA02704D_E13	1	0.004994345825115056	4.3392504930966467e-7	0	0	0.15	6.6	184.69662921348313	979	411.75629638642175	1521
VZA02704D_E13	2	0.004983340598489562	6.949767418864411e-6	0	0	176.15	95.7707133686604	176.5467082010816	305289	68738.46657156563	242711
VZA02704D_E13	3	0.0049857290409121395	8.845741113346747e-6	0	0	14.3	93.32100597881053	175.59212998399553	28742	4245.634471590208	14910
VZA02704D_E14	2	0.004984647702803868	6.72727693696892e-6	0	0	191.2	91.09956625776844	172.2103031497531	375458	75239.98136588019	259142
VZA02704D_E15	1	0.004931097961867192	5.3385930309007225e-6	0	0	0.5	66.825	192.17363636363638	1100	395.7358638731072	1521
VZA02704D_E15	2	0.004982431719205145	6.772251772684386e-6	0	0	167.3	98.14927616739521	187.65093473695129	385670	64670.87423258291	242711
VZA02704D_E15	3	0.004984773977196513	9.138162307176391e-6	0	0	13.7	99.62205949752003	189.24252130951734	36838	3939.3894926008234	14910
VZA02704D_E16	1	0.005015641025641025	8.21827744904668e-7	0	0	0.25	12.5	190.56656346749227	1292	399.0731564667847	1521
VZA02704D_E16	2	0.0049841280576488085	6.744131909966997e-6	3.708113764930308e-10	0	172.75	94.72094619655411	182.24250079330452	403376	66590.1200168663	242711
VZA02704D_E16	3	0.004988153588195841	8.721327967806841e-6	0	0	14.05	92.68435248574954	181.2029231995748	37630	4114.172038929609	14910
VZA02704D_E18	1	0.004996104536489152	2.222222222222222e-6	0	0	0.3	27.3	174.0036563071298	1641	437.0597814666947	1521
VZA02704D_E18	2	0.004986345283073285	6.818294185265604e-6	3.1518967001907615e-9	0	173.7	95.39452899370079	176.4426606644702	502927	68779.00137244815	242711
VZA02704D_E18	3	0.00499756740442656	9.361837692823608e-6	0	0	14.9	93.10400004622142	175.34625921128077	47089	4251.58770625224	14910
VZA02704D_E19	1	0.004984552925706772	0	0	0	0	0	147.93614457831325	830	514.073151066481	1521
VZA02704D_E19	2	0.004983928293320039	7.004420895633078e-6	7.828240170408428e-10	0	206.35	82.43028142204213	151.9325359900415	241803	79874.59645112112	242711
VZA02704D_E19	3	0.0049773635144198525	8.652582159624413e-6	0	0	15.35	84.21040967741558	151.87806485631427	22758	4908.5429203044405	14910
VZA02704D_E21	2	0.00498494576220742	7.464471308795138e-6	2.447553816813324e-9	0	226.25	84.37251057502307	157.2723446785786	204109	81183.05876404382	255357
VZA02704D_E21	3	0.004960767590618337	9.436744847192609e-6	0	0	3.2	79.40916666666666	159.6725584182145	3338	881.1783401846575	2814
VZA02704D_E22	1	0.0049804207758053914	2.3865877712031557e-6	0	0	0.4	32.1	167.68028004667445	857	453.5417043604125	1521
VZA02704D_E22	2	0.004989805406429869	6.45327158637227e-6	0	0	177.6	88.1849096168008	170.50354943368367	257365	71174.76463280343	242711
VZA02704D_E22	3	0.004975286384976526	7.459423205902079e-6	0	0	12.75	87.17789623366829	168.60514968584454	24351	4421.573133377369	14910
VZA02704D_E23	1	0.00499276134122288	0	0	0	0	0	165.9128834355828	815	458.373083664278	1521
VZA02704D_E23	2	0.00498712235951399	6.812917420306455e-6	0	0	194.65	84.93397931856748	162.51643901988834	260052	74672.7535576563	242711
VZA02704D_E23	3	0.0049755090543259555	8.701207243460764e-6	0	0	14.5	90.22289314508161	161.96149916213676	24467	4602.945785613489	14910
VZA02704D_E24	2	0.0049885015744263765	7.091170092073072e-6	0	0	194.65	94.4527063327902	176.19574865685587	312513	73538.09668378643	259142
VZA02704D_F06	2	0.004986285273432188	7.05406841881909e-6	0	0	171.35	99.94897294294887	188.11275766016712	89750	64512.105138149826	242711
VZA02704D_F06	3	0.004979773977196513	1.1912810194500335e-5	0	0	15.5	114.73936936090226	187.48735145311213	8499	3976.2682347477653	14910
VZA02704D_F13	2	0.004983419375306435	7.94230586994409e-6	0	0	191.9	100.42646980731192	180.1222342960981	109511	67373.96994560203	242711
VZA02704D_F13	3	0.004974372568745809	1.0467471495640509e-5	0	0	15.3	101.62044151776156	179.11965227583514	10238	4162.022371794067	14910
VZA02704D_F16	3	0.004981131430134987	8.970722364100692e-6	0	0	14.3	137.8330504155717	256.7011164274322	6270	4271.115043280091	21928
VZA02704D_F19	1	0.0049940992767915846	0	0	0	0	0	158.13909224011712	683	480.9057578535122	1521
VZA02704D_F19	2	0.004984698612753439	7.564737486146075e-6	0	0	209.25	87.72105671309944	162.4037168204007	198503	74724.58289498684	242711
VZA02704D_F19	3	0.004988090878604963	9.167002012072435e-6	6.639839034205231e-8	0	15.8	86.8807272803306	161.96351111350305	18581	4602.888606666214	14910
VZA02704D_F23	2	0.004984572124872791	7.721899707883037e-6	0	0	172.95	108.37207303971331	202.6761944115929	70181	59876.543642591	242711
VZA02704D_F23	3	0.0049735523138833	1.1763581488933602e-5	0	0	16	109.16626467894851	204.74170403587445	6690	3641.1731723663634	14910
VZA02704D_G01	2	0.004988905040479737	6.323058400413673e-6	0	0	230.9	70.96943840252901	146.80590187996552	117183	88260.07561054495	259142
VZA02704D_G02	1	0.004986686390532544	0	0	0	0	0	165.1437246963563	494	460.50796141258377	1521
VZA02704D_G02	2	0.0049878872815817986	6.384280069712539e-6	1.9364594105747166e-9	0	186.7	83.10681705454954	161.7164252066483	157514	75042.16089672194	242711
VZA02704D_G02	3	0.0049993215962441315	1.0216297786720321e-5	3.252850435949027e-8	0	18.1	84.49527851448516	160.5334179074581	14977	4643.8929022850225	14910
VZA02704D_G03	2	0.004985257194897006	7.079304010928371e-6	3.0871105417107223e-10	0	195.95	93.60335140064218	172.76468652897094	136775	74998.54432246616	259142
VZA02704D_G04	2	0.004989844641161988	6.526846285048352e-6	1.871560765912125e-9	0	186.55	90.6669397314549	173.01435729211136	356056	74890.31663495814	259142
VZA02704D_G05	2	0.004986835475112377	6.992987544857876e-6	0	0	198.85	85.36243228264259	149.67493778286482	95231	81079.37227009363	242711
VZA02704D_G05	3	0.004981256218905473	5.822672352523099e-6	0	0	2.5	64.95416666666667	145.41686746987952	1660	967.5631338238218	2814
VZA02704D_G05	4	0.004987356150793651	1.1422784391534391e-5	0	0	15.8	86.53132881589664	149.3159258107968	9651	4050.4721563750822	12096
VZA02704D_G06	2	0.004984888806137176	6.52568861859521e-6	0	0	187.25	90.27826990314176	172.1923958775178	348916	75247.80600193585	259142
VZA02704D_G07	1	0.005013892176199869	0	0	0	0	0	159.05555555555554	720	478.1348236115963	1521
VZA02704D_G07	2	0.004985576076074014	6.559014630568866e-6	0	0	188.25	84.62448751957075	164.24133513919259	245128	73888.52501543089	242711
VZA02704D_G07	3	0.004988165325285044	1.0249832327297116e-5	0	0	18.3	83.93831391969744	165.47167181988416	22963	4505.302882365729	14910
VZA02704D_G08	1	0.005003981260647359	6.678023850085179e-7	0	0	0.55	16.3	185.6953125	2048	790.273044722117	2935
VZA02704D_G08	2	0.004984909074708761	7.178477146421215e-6	0	0	174.65	99.1509232129947	185.6403073638308	265093	64990.4655477351	241297
VZA02704D_G08	3	0.004971724010731053	8.282025486250839e-6	1.1737089201877935e-8	0	13.2	92.33460399078047	186.1117651645096	25652	4005.6575646414985	14910
VZA02704D_G09	1	0.0049939579224194605	2.268244575936884e-6	0	0	0.75	34.5	178.85473684210527	475	425.205400442582	1521
VZA02704D_G09	2	0.004985798521698646	6.7693882848325785e-6	8.652265451504051e-10	0	188.5	87.21341719066533	171.5428117290832	139039	70743.56469780627	242711
VZA02704D_G09	3	0.004974458081824279	9.70992622401073e-6	0	0	16.15	89.236515393423	171.03966049382717	12960	4358.63821202396	14910
VZA02704D_G10	1	0.004999819197896121	0	0	0	0	0	180.47231833910035	578	421.39426533605587	1521
VZA02704D_G10	2	0.0049868615555125236	7.043253087004709e-6	9.888303373147489e-10	0	178.9	95.55952590591885	176.59698371182543	183139	68718.89737257936	242711
VZA02704D_G10	3	0.0049898732394366195	7.78336686787391e-6	0	0	12.7	92.43988442113442	175.5858877964141	17290	4245.785406537808	14910
VZA02704D_G11	2	0.0049861172958786375	7.316232061999662e-6	0	0	192.6	92.20901396398733	169.7701265206274	90341	71482.2463098389	242711
VZA02704D_G11	3	0.004978019114688129	1.041046277665996e-5	0	0	16.6	93.49154004664067	169.4192568357093	8558	4400.326231645159	14910
VZA02704D_G12	1	0.005006909927679159	0	0	0	0	0	177.19182389937106	636	429.1958755568176	1521
VZA02704D_G12	2	0.004984584299846319	6.756945503088035e-6	0	0	176.45	92.78273621777059	175.08578370093377	183986	69312.0237604721	242711
VZA02704D_G12	3	0.004972864855801475	1.1144533869885983e-5	2.5486250838363513e-8	0	15.85	106.41520169953026	175.97749117897555	16438	4236.337244072875	14910
VZA02704D_G13	1	0.004993228139381986	3.7212360289283365e-6	0	0	0.35	56.6	180.07533632286996	1115	422.32324288787953	1521
VZA02704D_G13	2	0.004984191363391029	6.752001351401461e-6	0	0	170.7	95.9027803070197	178.48474608205723	329063	67992.08484976501	242711
VZA02704D_G13	3	0.004978155600268277	1.0129778672032194e-5	0	0	15.05	98.33775360980646	178.51988816876352	31476	4176.00530477166	14910
VZA02704D_G14	1	0.004987428096030425	2.381744711195626e-6	0	0	3.25	65.52166666666666	176.3	6390	2386.273397617697	8414
VZA02704D_G14	2	0.0049871713435929235	7.10280125987336e-6	0	0	177.6	97.99193340579666	179.56627655135415	301962	68248.89525676129	245104
VZA02704D_G14	3	0.004991121977240398	9.420341394025604e-6	0	0	5.25	101.02083333333333	178.8083815568415	10714	1572.6332152422572	5624
VZA02704D_G15	1	0.004969894806048652	0	0	0	0	0	201.77343223196223	1483	376.9078969354677	1521
VZA02704D_G15	2	0.0049859983478293115	7.0732888085006445e-6	0	0	162.3	105.67550110885739	196.43351275938264	470203	61779.427703180176	242711
VZA02704D_G15	3	0.004969186787391013	9.665660630449362e-6	0	0	13.6	103.97599669937905	196.81518030910132	43675	3787.817580072739	14910
VZA02704D_G16	1	0.004981857330703485	1.1176857330703483e-6	0	0	0.1	17	190.28999144568007	1169	399.653178930901	1521
VZA02704D_G16	2	0.0049871694113575405	6.341801566472059e-6	0	0	158.55	97.01614622143575	185.72471731918287	349953	65341.59898137888	242711
VZA02704D_G16	3	0.0049729604292421195	9.251173708920188e-6	0	0	14.45	95.31597206006069	187.2515812532782	32411	3981.2747909008567	14910
VZA02704D_G17	1	0.004952403024326101	0	0	0	0	0	179.78303571428572	1120	423.0098779779198	1521
VZA02704D_G17	2	0.004983736110023855	6.558994029936838e-6	0	0	171.35	92.923463990173	177.0269658016946	361977	68551.9855409725	242711
VZA02704D_G17	3	0.004970830315224681	8.51274312541918e-6	0	0	14	90.82245856676003	176.49670869781457	34181	4223.874799140835	14910
VZA02704D_G18	1	0.005021328073635766	2.2222222222222225e-6	0	0	0.1	33.8	196.17966493356442	1731	387.6548572236275	1521
VZA02704D_G18	2	0.0049877146754464495	6.854531106142312e-6	2.0365475427781053e-9	0	151.2	106.87158783020955	193.24074146585951	510772	60984.29301505259	235693
VZA02704D_G18	3	0.004975756794965341	8.791955490696825e-6	3.602699744618752e-8	0	19.25	100.52381003323302	194.19924116865505	73007	5645.748116223668	21928
VZA02704D_G19	1	0.004995447074293228	0	0	0	0	0	154.06998444790045	643	493.60685192849286	1521
VZA02704D_G19	2	0.004989090482095991	6.4806704269687e-6	0	0	203.05	77.45488277307325	152.41243623258293	197005	79623.0957261324	242711
VZA02704D_G19	3	0.004983642186452046	7.933601609657948e-6	0	0	16.45	71.28764192957885	150.49239815648673	18877	4953.738588342553	14910
VZA02704D_G20	1	0.00496069033530572	0	0	0	0	0	202.89467658843733	1747	374.82501403555295	1521
VZA02704D_G20	2	0.004988277807763142	6.714528801743638e-6	0	0	158.8	102.57276246111394	194.38920864597696	558410	62429.134232967386	242711
VZA02704D_G20	3	0.004975131790744467	9.54896042924212e-6	0	0	13.85	101.21377319081847	194.11965990396843	52691	3840.41472341751	14910
VZA02704D_G21	1	0.005003941485864563	0	0	0	0	0	180.96120689655172	1160	420.2558178310269	1521
VZA02704D_G21	2	0.004986106562949351	7.059939598946895e-6	0	0	178.4	95.99555224567226	175.75978361810132	351046	69046.22747128924	242711
VZA02704D_G21	3	0.004973518779342723	8.675385647216634e-6	0	0	13.7	94.94543551610367	174.67632879353982	33188	4267.893681697135	14910
VZA02704D_G22	2	0.00498401275469245	6.985847264809659e-6	0	0	191.65	93.05065965033275	172.42250834915853	244336	74049.78689989177	255357
VZA02704D_G22	3	0.00497202380952381	1.0698294243070362e-5	0	0	3.25	76.00035714285714	176.3216898749115	4237	797.9732958538299	2814
VZA02704D_G23	1	0.004930825115055884	0	0	0	0	0	173.96134020618555	776	437.1660962709454	1521
VZA02704D_G23	2	0.004988853101013139	7.0508341195907895e-6	0	0	183.8	93.0042839412404	174.35965000756468	237948	69600.67882376166	242711
VZA02704D_G23	3	0.004974152582159624	9.800804828973843e-6	2.04560697518444e-8	0	15.55	93.51273646503135	174.3542900735954	22284	4275.776636670784	14910
VZA02704D_G24	2	0.004982733076845899	7.2293954665781695e-6	0	0	191.95	97.62501242308774	175.72854349806337	270058	73733.61061370655	259142
VZA02704D_H02	2	0.00498396828765696	6.232258761605606e-6	0	0	206	78.44976088714671	150.573711234048	140813	86051.54175857303	259142
VZA02704D_H03	3	0.004984689805499665	1.0130114017437962e-5	0	0	21	72.02546337159323	133.53092979127135	7905	5582.976177619126	14910
VZA02704D_H04	1	0.0049850953320184094	0	0	0	0	0	198.58726415094338	1272	382.95507179249654	1521
VZA02704D_H04	2	0.004988259535002534	6.706597558413092e-6	0	0	163.05	99.72215945283632	188.91669525782345	387649	64237.57298653805	242711
VZA02704D_H04	3	0.004990991951710262	9.443661971830986e-6	0	0	14.6	95.52518127984847	189.29790286975717	36240	3938.236973036765	14910
VZA02704D_H05	2	0.004986765350560955	6.60563386084685e-6	0	0	183.65	87.2612306729496	173.4153664002706	94596	69979.66934480994	242711
VZA02704D_H05	3	0.004987400737759893	6.178403755868544e-6	0	0	11.9	79.07440112175406	175.48995225935383	9007	4248.106460808864	14910
VZA02704D_H06	1	0.004922278106508876	0	0	0	0	0	187.5042668735454	1289	405.5907701091881	1521
VZA02704D_H06	2	0.004982351747551615	6.682474218309018e-6	0	0	164.8	98.35213574905947	187.31350715309645	381583	64787.37270175227	242711
VZA02704D_H06	3	0.004984548625083836	8.924211938296445e-6	6.170355466130114e-8	0	14.25	92.60801726956618	186.55430164271604	36951	3996.1555077285875	14910
VZA02704D_H07	2	0.004987850136218753	6.674931118846038e-6	0	0	195.4	88.47619809031363	168.67139202024208	211836	76818.5988436322	259142
VZA02704D_H08	1	0.004991771452341336	3.4169241739957213e-6	0	0	3.9	70.58708333333334	172.7416041734594	6134	2435.429507633563	8414
VZA02704D_H08	2	0.0049858711200143615	6.68442783471506e-6	0	0	178.25	91.96052128572724	176.33830927384076	292608	69498.22786929726	245104
VZA02704D_H08	3	0.004993397048364154	8.498399715504979e-6	0	0	4.75	99.59470238095238	172.45709009621928	10289	1630.550531979344	5624
VZA02704D_H09	2	0.004985680498282796	7.016177351707609e-6	0	0	201.75	88.85192097419556	167.46476588820627	191746	76242.0078771876	255357
VZA02704D_H09	3	0.004972553304904051	1.3200071073205402e-5	0	0	3.7	96.7929761904762	170.85946791862284	3195	823.4837771297098	2814
VZA02704D_H10	2	0.004984552079554839	6.814989465235276e-6	5.633976738622068e-9	0	183.8	96.18593125269327	182.22596577040383	210169	71104.57582277455	259142
VZA02704D_H11	2	0.004986962395606297	6.623906621455146e-6	0	0	171.05	93.99177708356896	172.41675001315997	94985	70384.98289217107	242711
VZA02704D_H11	3	0.004970048960429242	1.1675050301810866e-5	6.036217303822938e-8	0	15.05	115.12354943667444	172.4401671799384	9092	4323.238675720392	14910
VZA02704D_H12	1	0.004975664036817883	0	0	0	0	0	178.13525498891352	451	426.92278967873636	1521
VZA02704D_H12	2	0.004986574629909646	6.689519634462385e-6	0	0	182.65	88.87119918739562	174.02984916784538	151294	69732.57781942745	242711
VZA02704D_H12	3	0.004984223675385647	8.854460093896714e-6	0	0	14.75	90.24188014470909	173.2268560632566	14291	4303.605208465878	14910
VZA02704D_H13	1	0.004977370151216305	0	0	0	0	0	181.4150360453141	971	419.2045028781634	1521
VZA02704D_H13	2	0.0049873903943372985	6.650151826658042e-6	0	0	173.05	93.37113235081542	178.50648615360166	302028	67983.80418265348	242711
VZA02704D_H13	3	0.004980531857813548	8.3316566063044945e-06	0	0	12.1	99.31849234099234	177.4642529141646	28310	4200.846016919144	14910
VZA02704D_H14	2	0.004985431346520441	6.758784758935255e-6	0	0	184.2	95.08866230124127	184.30631590756113	338732	70301.98577947072	259142
VZA02704D_H15	2	0.004988962692269104	7.013162667572219e-6	0	0	178.9	101.61892792421274	191.1022352698805	407736	67801.92801879885	259142
VZA02704D_H16	1	0.004962380013149244	0	0	0	0	0	180.33791748526522	1527	421.70831880773926	1521
VZA02704D_H16	2	0.004985041469072271	7.036434277803643e-6	0	0	179.95	94.74937004458606	178.85742738698312	456392	67850.41123141638	242711
VZA02704D_H16	3	0.004979168008048289	8.396378269617707e-6	1.676727028839705e-8	0	14.3	89.36268905608496	178.74826959781083	43487	4170.669745096823	14910
VZA02704D_H17	1	0.004989667981591058	0	0	0	0	0	206.46813977389516	1946	368.3377013193558	1521
VZA02704D_H17	2	0.00498454071610103	6.82489509658751e-6	1.5061966201796403e-9	0	148.2	108.5147359780585	201.89360215907286	566910	58370.596561622704	235693
VZA02704D_H17	3	0.004970670147756293	9.065806275082086e-6	0	0	18.5	109.44259376510816	202.13392301592143	81965	5424.126656432825	21928
VZA02704D_H18	1	0.004937024983563445	2.613412228796844e-6	0	0	0.15	39.75	186.58055067369654	1707	407.5987541327439	1521
VZA02704D_H18	2	0.004987082353086592	6.869115944477176e-6	0	0	171.2	97.32309294917367	180.33370687674747	535413	67294.96226844755	242711
VZA02704D_H18	3	0.004985480885311871	8.442655935613683e-6	0	0	14.15	87.28170635629421	179.47283197560094	49838	4153.832041282714	14910
VZA02704D_H19	1	0.0050112721893491126	0	0	0	0	0	173.18912529550826	846	439.11533053959243	1521
VZA02704D_H19	2	0.004985435765169275	6.809065102117333e-6	0	0	174.95	94.437840790404	174.3710546842658	229481	69596.12661616274	242711
VZA02704D_H19	3	0.004977539235412475	8.820254862508383e-6	0	0	13.55	97.01992918759946	174.6877890841813	21620	4267.613689018336	14910
VZA02704D_H20	1	0.004997445759368837	1.9460880999342536e-6	0	0	0.25	25.05	202.13542249580303	1787	376.23291880758325	1521
VZA02704D_H20	2	0.004983930579990194	7.191763043290168e-6	0	0	162.3	107.65179811216008	201.6011958220481	565636	60195.823494578675	242711
VZA02704D_H20	3	0.0049877870556673375	1.011871227364185e-5	0	0	14.1	106.08539998894294	201.63292004656407	54119	3697.312918088168	14910
VZA02704D_H21	2	0.0049870008067137385	7.05919555759192e-6	0	0	186.5	96.54322860478352	180.66041261488007	262230	70673.20291810502	255357
VZA02704D_H21	3	0.004963439943141436	7.352523098791756e-6	0	0	2.5	67.80714285714286	181.0707671957672	4536	777.0442583251455	2814
VZA02704D_H22	1	0.0050054437869822485	0	0	0	0	0	164.0338733431517	679	463.62375313120066	1521
VZA02704D_H22	2	0.004987007696452589	7.054282477629798e-6	0	0	183.95	90.30388506646366	166.71054159875607	213516	70689.29107292836	235693
VZA02704D_H22	3	0.004995999407150675	8.963653775994163e-6	0	0	21.75	90.33896653454606	168.50618717446838	30143	6506.586009597419	21928
VZA02704D_H24	2	0.004985857232714111	7.637646541278526e-6	3.0678161008250302e-9	0	216.15	91.72227550047525	172.02933174175226	242945	75319.13231780146	259142
VZA02704D_I01	2	0.004986308491097545	7.066666152148243e-6	0	0	232.25	78.84516686179352	149.29767242154034	100147	86787.0194480713	259142
VZA02704D_I03	3	0.0049795016767270285	1.1579476861167002e-5	0	0	20.1	85.28995379814432	148.41339197049226	7049	5023.131606265163	14910
VZA02704D_I04	2	0.004988408796312613	6.260646859103138e-6	0	0	192.15	83.24067647234347	157.54740548957983	211273	81041.32188228554	255357
VZA02704D_I04	3	0.004978574982231698	7.205046197583511e-6	0	0	2.9	68.47797619047618	156.52189781021897	3562	898.9157553571013	2814
VZA02704D_I06	1	0.005007337278106509	0	0	0	0	0	169.6129541864139	633	448.3737717133144	1521
VZA02704D_I06	2	0.004987882708241489	6.77293159354129e-6	0	0	187.45	87.64383372353643	164.12487675270626	192702	73940.95423014474	242711
VZA02704D_I06	3	0.00497314654594232	8.714956405097251e-6	0	0	15.15	87.1147887901572	164.71469130991483	17963	4526.00793573005	14910
VZA02704D_I07	1	0.004987784352399737	0	0	0	0	0	158.1845238095238	504	480.76763875823144	1521
VZA02704D_I07	2	0.004989206669660625	6.340792135502717e-6	0	0	183.3	84.00276040999644	161.20644768541305	154412	75279.55720283574	242711
VZA02704D_I07	3	0.004995841046277666	1.0844735077129443e-5	0	0	17.35	92.67640897482515	158.82037164487267	14530	4693.982215751021	14910
VZA02704D_I08	2	0.004987403122612313	6.694592154108558e-6	0	0	179.85	96.47993452245201	183.1889580504664	396977	70730.79151654147	259142
VZA02704D_I11	2	0.00498624545241048	7.068221053021906e-6	0	0	185.6	92.4543520678948	166.31362849917926	90164	72967.86264307791	242711
VZA02704D_I11	3	0.004971735077129443	1.0419852448021462e-5	0	0	16.55	94.80796956775595	165.93487565066513	8645	4492.726420993415	14910
VZA02704D_I12	2	0.004985434684458714	7.136454144831791e-6	0	0	221	83.64548997044821	162.42878403140145	107511	79770.95979180068	259142
VZA02704D_I14	1	0.004968997370151216	0	0	0	0	0	183.3119349005425	1106	414.8666045190216	1521
VZA02704D_I14	2	0.004985189950486438	7.229998345305121e-6	0	0	179.1	95.12368107092969	176.86488498134668	329164	66630.80690801278	235693
VZA02704D_I14	3	0.004988735178766873	8.71716526815031e-6	0	0	20.2	94.25394572765585	177.43719153684393	46602	6179.087881766535	21928
VZA02704D_I15	1	0.0049748783694937545	8.349769888231427e-7	0	0	0.25	12.7	181.30829420970267	1278	419.4513016157989	1521
VZA02704D_I15	2	0.004984334990997524	7.178990651433186e-6	1.5244467700269044e-9	0	183.05	95.24424581153522	174.08758305558285	417341	69709.45191493267	242711
VZA02704D_I15	3	0.004966300804828974	9.935949027498323e-6	0	0	14.6	101.32304532069239	173.56039665005395	38926	4295.334732975608	14910
VZA02704D_I16	1	0.004988050624589086	0	0	0	0	0	193.4080824088748	1262	393.21004092903587	1521
VZA02704D_I16	2	0.0049840761440561	6.805336387720375e-6	0	0	164.05	100.70885636508396	188.61845155795748	380434	64339.14550650982	242711
VZA02704D_I16	3	0.004974174044265593	9.65325285043595e-6	0	0	15.2	92.87948563433471	188.53604586129754	35760	3954.151030347006	14910
VZA02704D_I17	1	0.004921814595660749	2.3011176857330702e-7	0	0	0.1	3.5	198.08036338225017	1431	383.9350791842034	1521
VZA02704D_I17	2	0.004987307044180115	6.627305725739666e-6	0	0	154.5	104.21570252916905	195.57027671789498	423789	62052.11857170512	242711
VZA02704D_I17	3	0.005008456740442656	8.472166331321261e-6	0	0	12.35	100.82823267010767	196.48641606799555	39532	3794.155417553213	14910
VZA02704D_I18	2	0.004987388844726058	6.706400351930602e-6	2.836282810196726e-9	0	168.05	103.45528178988117	197.81745114452892	470674	65500.28789185699	259142
VZA02704D_I19	2	0.004988219355647192	7.2163089322008015e-6	1.879721331312633e-9	0	196.4	93.85452073837217	172.50302730360443	250553	74015.22280260421	255357
VZA02704D_I19	3	0.004970401563610519	9.86140724946695e-6	0	0	3.05	88.29345238095239	172.84803695150114	4330	814.0098232037113	2814
VZA02704D_I20	1	0.004967146614069691	5.917159763313609e-7	0	0	0.1	9	193.8836820083682	1195	392.24549076140204	1521
VZA02704D_I20	2	0.004988864740370235	7.457222787595123e-6	0	0	169.4	106.77350972800227	195.68505626446992	371460	62015.72175035536	242711
VZA02704D_I20	3	0.004982781019450033	1.0058014755197855e-5	3.755868544600939e-8	0	13.65	110.8136071563026	194.58731972011995	35015	3831.1848946389323	14910
VZA02704D_I21	1	0.005010338593030901	0	0	0	0	0	197.17056396148556	727	385.7066616437496	1521
VZA02704D_I21	2	0.004986947357144917	6.723613680467717e-6	0	0	155.95	104.62191748107347	192.5982579489476	223300	63009.656106114904	242711
VZA02704D_I21	3	0.004974107310529846	8.986586183769283e-6	0	0	13.85	98.75695865409101	191.2158697482923	21374	3898.73497937876	14910
